"001 Enfermedades infecciosas intestinales","002 Tuberculosis y sus efectos tardíos","003 Enfermedad meningocócica","004 Septicemia","005 Hepatitis vírica","006 SIDA","007 VIH+ (portador, evidencias de laboratorio del VIH,...)","008 Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos","009 Tumor maligno del labio, de la cavidad bucal y de la faringe","010 Tumor maligno del esófago","011 Tumor maligno del estómago","012 Tumor maligno del colon","013 Tumor maligno del recto, de la porción rectosigmoide y del ano","014 Tumor maligno del hígado y vías biliares intrahepáticas","015 Tumor maligno del páncreas","016 Otros tumores malignos digestivos","017 Tumor maligno de la laringe","018 Tumor maligno de la tráquea, de los bronquios y del pulmón","019 Otros tumores malignos respiratorios e intratorácicos","020 Tumores malignos del hueso y de los cartílagos articulares","021 Melanoma maligno de la piel","022 Otros tumores malignos de la piel y de los tejidos blandos","023 Tumor maligno de la mama","024 Tumor maligno del cuello del útero","025 Tumor maligno de otras partes del útero","026 Tumor maligno del ovario","027 Tumores malignos de otros órganos genitales femeninos","028 Tumor maligno de la próstata","029 Tumores malignos de otros órganos genitales masculinos","030 Tumor maligno del riñón, excepto pelvis renal","031 Tumor maligno de la vejiga","032 Otros tumores malignos de las vías urinarias","033 Tumor maligno del encéfalo","034 Otros tumores malignos neurológicos y endocrinos","035 Tumor maligno de sitios mal definidos, secundarios y de sitios no especificados","036 Tumores malignos del tejido linfático, de los órganos hematopoyéticos y de tejidos afines, excepto leucemia","037 Leucemia","038 Tumores in situ","039 Tumores benignos","040 Síndrome mielodisplásico","041 Otros tumores de comportamiento incierto o desconocido","042 Enfermedades de la sangre y de los órganos hematopoyéticos","043 Ciertos trastornos que afectan al mecanismo de la inmunidad","044 Diabetes mellitus","045 Otras enfermedades endocrinas, nutricionales y metabólicas","046 Trastornos mentales orgánicos, senil y presenil","047 Trastornos mentales debidos al uso de alcohol","048 Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)","049 Otros trastornos mentales y del comportamiento","050 Meningitis (otras en 003)","051 Enfermedad de Alzheimer","052 Otras enfermedades del sistema nervioso y de los órganos de los sentidos","053 Enfermedades cardíacas reumáticas crónicas","054 Enfermedades hipertensivas","055 Infarto agudo de miocardio","056 Otras enfermedades isquémicas del corazón","057 Insuficiencia cardíaca","058 Otras enfermedades del corazón","059 Enfermedades cerebrovasculares","060 Aterosclerosis","061 Otras enfermedades de los vasos sanguíneos","062 Influenza (gripe) (incluye gripe por virus de la influenza pandémica o zoonótica identificados)","063 Neumonía","064 Enfermedades crónicas de las vías respiratorias inferiores (excepto asma)","065 Asma","066 Insuficiencia respiratoria","067 Otras enfermedades del sistema respiratorio","068 Úlcera de estómago, duodeno y yeyuno","069 Enteritis y colitis no infecciosas","070 Enfermedad vascular intestinal","071 Cirrosis y otras enfermedades crónicas del hígado","072 Otras enfermedades del sistema digestivo","073 XII.Enfermedades de la piel y del tejido subcutáneo","074 Artritis reumatoide y osteoartrosis","075 Osteoporosis y fractura patológica","076 Otras enfermedades del sistema osteomuscular y del tejido conjuntivo","077 Enfermedades del riñón y del uréter","078 Enfermedades de los órganos genitales masculinos","079 Enfermedades de los órganos genitales femeninos y trastornos de la mama","080 Otras enfermedades del sistema genitourinario","081 XV.Embarazo, parto y puerperio","082 XVI.Afecciones originadas en el periodo perinatal","083 Malformaciones congénitas del sistema nervioso","084 Malformaciones congénitas del sistema circulatorio","085 Otras malformaciones congénitas, deformidades y anomalías cromosómicas","086 Paro cardíaco, muerte sin asistencia y otra causa desconocida de mortalidad","087 Senilidad","088 Muerte súbita infantil","089 Resto de síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte","090 Accidentes de tráfico","091 Otros accidentes de transporte","092 Caídas accidentales","093 Ahogamiento, sumersión y sofocación accidentales","094 Accidentes por fuego, humo y sustancias calientes","095 Envenenamiento accidental por psicofármacos y drogas de abuso","096 Otros envenenamientos accidentales","097 Otros accidentes","098 Suicidio y lesiones autoinfligidas","099  Agresiones (Homicidio)","100 Eventos de intención no determinada","101 Complicaciones de la atención médica y quirúrgica","102 Otras causas externas y sus efectos tardíos"
4.00136115555959,1.31731399430816,0.0750843064317879,13.4432365602294,2.50462373309641,3.08160450547098,0,5.57155537807655,15.2810312481599,13.9181235698105,28.4135598030089,64.7051748654487,23.3393471467395,33.2928284573058,34.212142652914,11.300409882727,10.6036941445621,155.671836289198,3.07799954251832,1.53611480222585,5.56603275612782,9.48605627556125,0.748663271614596,0,0,0,0,57.7956017750787,1.6709661751132,13.5984137539987,34.3363273959071,12.8833449503138,15.4200413445699,2.43974328699564,25.3124999256769,26.5194636238859,18.736472845389,0.0593631275255635,2.43960289596079,6.2369969584359,13.2496074367465,7.79240385343727,1.00202473059166,43.1851743479071,15.0329600849638,77.376769260236,1.86304422150441,0.218511493800541,2.18555286842042,0.533953544327116,44.7035197014177,57.0112153501204,4.70056171717028,39.3631480659143,79.5703845552188,92.1579321203959,75.724783321902,106.71048007494,110.21803053905,5.9708660731878,25.7642612792288,6.72247898271229,49.4541931804058,97.0755757144698,1.55422315737087,9.0639913818404,101.29224833541,2.78490227967214,1.14449330203705,11.8644656585752,29.9186474455312,65.2643102280549,6.38941716080459,1.16383514448322,10.5329837761093,6.09941158600042,37.6087363862936,3.07816565139671,0,23.2476783621081,0,2.92331349034025,0.274880987660775,1.11066301089895,2.36472458941042,25.4352343967304,5.57625550926986,0.317085580543401,16.6912238557432,13.3910370457943,1.74283551061818,17.4649387205362,16.4263834350684,1.1560082717323,5.10699695821596,1.13634389079352,11.2146938274998,25.5402203166378,1.68229991247315,0.616519164869824,1.19895092205421,0.505526284011467
15.4798521610482,5.51519741037848,0.338018876837131,55.6700795684828,11.0901284488863,14.3651611127168,0,24.1232566316238,73.1770825904218,66.7641441029369,130.021553821147,288.861564541098,106.076524572226,157.554889151059,162.807718260353,50.7794093208079,50.0918076847509,748.367736293142,14.5845018935615,7.06954323580997,25.2905678335839,41.0340800055791,3.38029762100168,0,0,0,0,236.90632898781,7.61837778991038,61.9285506407853,146.787989707016,58.7288381977142,74.6347744205793,11.5213776689728,113.450576176114,120.230691995309,83.0981565446715,0.24721907262515,10.3233941896806,25.1981494397979,55.7786885651605,30.5049707306135,4.70243773121512,176.479113871257,63.7486956318279,283.839025375114,8.99285176201022,1.03281181120534,10.184132749418,2.4627405189806,172.161264378602,248.803532805465,20.3238208915463,148.546900948434,353.021897858735,388.562524929501,287.676501426373,437.975060256778,454.2476661365,22.2286515036906,114.238002813349,27.8987291495812,190.120435800562,400.364203575469,6.47791314985739,36.1190869648934,395.515683303538,12.0517151696546,4.90793606674673,49.2454502781809,144.139642219763,268.529236994241,25.1561783550274,4.86058680287514,36.2073464289891,26.1334264066255,145.129534238383,11.6673995170267,0,87.6820236356035,0,13.8606205583474,1.29416963980182,5.23639200172321,11.1114264410154,111.250195263932,18.2942877619695,1.50561070149958,69.6620734460188,62.2694194406087,8.38728705812929,73.0111084581838,68.1210237638146,5.37929599667296,23.6047859037633,5.26015935613919,47.5253218461594,119.565268888381,7.84867988165782,2.89124430779987,5.51195568602868,2.45486499954275
4.5365744565786,1.73439907347296,0.135417880567472,16.4422970133547,3.65969409374257,5.31421819665592,0,7.2986859776561,23.2004317327384,20.9031537998152,39.5343011481832,85.7487636443129,32.0230437308154,48.2960187311504,49.8931602959525,15.2576519491893,15.419035901982,227.963011377413,4.46679078659366,2.46977103879543,7.90977922915762,12.5414697536473,1.02299621640704,0,0,0,0,68.2705000711778,2.45370053243776,19.0713788424544,42.735049867264,17.2903752452228,24.507274690758,3.60487480720429,34.3433010947399,36.0844591028611,24.9001786031686,0.0713754842699311,3.10002123170285,7.22426143483043,16.57482224597,9.17816280194277,1.49859135672166,51.6580475374599,19.5082687923748,81.9942613047638,2.9084075126673,0.402794190634346,3.17629770479,0.797138341011489,49.0647078742195,74.912555428826,5.92382494157397,43.5773023296837,108.098018289249,116.030112254822,86.0163503613429,131.444028321114,133.773084969597,6.40071121090972,34.530375858984,8.37362831578072,55.9319964393879,115.506847595842,2.03379801450596,10.9748815543394,117.644356635457,3.69830274344641,1.46833984480622,14.344505252231,46.2857692996835,80.3703190279603,7.3117708675707,1.42059801294812,10.5841090327361,7.78475112438221,42.2203277008881,3.43381613123263,0,25.4887336216386,0,6.6982125050708,0.536335279924395,2.20753332471843,4.22713927010022,36.2959171664859,5.49921932728683,0.731676179727467,22.444809865331,23.6883902888252,3.09465264649683,22.567604703854,21.5178589008715,1.79725991694515,9.29258533618428,2.00826747158765,15.3268683344051,43.7582096906875,3.15267650504983,1.11425383261778,1.69613102061082,0.83288812374135
3.11420603991706,1.06729745627373,0.0618854601377471,10.9276085636768,2.09105879008743,2.61752656961033,0,4.65713967417203,13.5763288507086,12.3806433626976,24.5491831783189,55.0904465188617,20.1181874242628,29.3940879123803,30.3210358636813,9.66020693898349,9.36110197655044,139.220261641926,2.71468996282382,1.28350369260104,4.76140002884592,7.87039101785574,0.644212588124298,0,0,0,0,46.7059309610602,1.42302401757611,11.7124628624295,28.499249070068,11.1188139725924,13.7298680408092,2.14077927003174,21.6194784606016,22.7281507410486,15.8457645361978,0.0473702243928809,1.9998237517172,4.98785211561158,10.8685144072753,6.10262893142288,0.873526454393745,34.8393702595061,12.3829717561068,58.4435916038257,1.65790187230925,0.185743882794758,1.91583205786316,0.462574753370493,34.8186875484809,47.7217643714367,3.91960079319776,30.2173722829454,67.3148536176451,75.6450083876144,58.288706155922,86.1109655672112,89.1581471275746,4.53461782682604,21.8412478411205,5.46529632948986,38.3412199193965,78.7195443197384,1.25721949868918,7.16724000017535,79.1675764646878,2.3154506817982,0.949626646168484,9.65084016750002,26.5879626245586,52.7223383898849,5.03309829895984,0.952069866472962,7.65532401470911,5.05644449767449,29.2706749188704,2.37314267107513,0,17.8615867378428,0,2.6941494264124,0.235799331648493,0.977957910474635,2.05462746035497,21.1786472283029,3.89178697712539,0.294624272644014,13.4991107187316,11.1122427311491,1.49710569254183,14.1707036566654,13.2390767984148,0.989212348200476,4.24958060310437,0.953342379881214,9.12594976841463,21.6751541197722,1.38821992544946,0.514019020888301,1.03257145802779,0.450604067875583
12.0358629647732,3.90049296036552,0.182916828561759,40.8889228221385,7.35195720139461,8.47871537278334,0,16.9967872911195,47.75788771282,43.4607059940697,87.9979644008679,200.572403847661,72.5650433282895,104.186201065117,107.17772333742,34.9728384762344,33.4405103047934,494.058936564145,9.56529552791161,4.26876881997053,16.7837983948128,28.5954457451598,2.33862788935776,0,0,0,0,176.403245172155,5.01505558872199,42.0326298012485,105.817945297776,40.2008780398353,46.9660529378063,7.43886601992006,78.4645639672584,81.4405386447979,57.2258370849358,0.181967416753649,7.41695862382073,18.8905925006924,40.3029117119506,23.2843822584562,3.0310752994239,131.596060755421,45.3122074394378,231.383811153866,5.73784716771131,0.575257166450461,6.81298704123965,1.61802996960884,134.299723070222,172.947088881629,14.47510697386,118.642608974593,243.886804262633,281.39989084668,226.243564139712,323.006749769093,334.353987298417,17.7899106221235,79.5692132823091,20.3823274092188,148.584847140659,296.531483697969,4.59851355703241,27.2235015545648,303.75439387353,8.42987011980797,3.47799328351739,36.1226538586082,92.3174319864845,197.539265296029,19.2505302294852,3.58993987980038,31.1871490580843,18.6159688312544,113.314559379404,9.27404253037632,0,69.8487028235896,0,5.61813210274177,0.615579187594795,2.58553731764543,6.4245160690434,75.6975706484303,16.5596341423224,0.60371703192503,49.4266493218686,35.3028264908327,4.81414385461336,51.8608895074735,48.6436155203909,3.34990872201806,13.2504086022924,3.01686045813327,32.7860360058177,70.472915905969,4.28328058271072,1.61189275699231,3.65121000385547,1.52810265522492
2.50495768230868,0.747219833860336,0.0315489750969854,8.05254981115025,1.30008396556188,1.35614838547587,0,3.20511507988594,8.0689729548712,7.37072318199956,15.7131593048138,37.0565596829655,13.1028607462638,18.0360673482421,18.4933984460176,6.40254960259918,5.79663713446246,84.6228139042031,1.66766629892467,0.74239255474847,3.00771558598428,5.42575674622124,0.424707903401343,0,0,0,0,35.2020181477067,0.908370230387437,7.52188056022102,20.365284737488,7.31276618984272,7.77263370357417,1.28717887896852,14.369055747724,14.7777950783042,10.6668725944064,0.0368958001772074,1.44221513206548,3.80068500611304,7.82269931658922,4.82326595275656,0.53684889227462,26.2385670976233,8.74332898393476,50.2694836618025,0.94900173820506,0.0894990093810812,1.19112504750542,0.280069434986564,27.9435620836277,32.471328638722,2.77405565656708,25.343423512949,44.8966485987464,54.557076240655,47.674988780588,63.9720143489722,66.2161844665897,3.82377728589526,14.7435599752028,3.98924221774563,31.1381454017594,58.9818316552313,0.894645366354231,5.52066444685057,62.9539144507175,1.57311528463347,0.655295612316525,7.12217160292876,15.3733309034344,39.0753418859711,3.95189611881073,0.704697519363833,7.08116260859952,3.55983913425753,23.7378177120726,1.96465096956735,0,14.8831261375133,0,0.94478484865164,0.106015445772385,0.437039105949069,1.0605450268951,13.917147152638,3.99678951305693,0.101686448282561,9.5599657437705,5.83657836733709,0.775178863080377,10.0798587139448,9.56184812625114,0.580536493723481,2.14823767408855,0.492818179688214,6.24694435494939,11.6347608242843,0.691265332240419,0.258382348342893,0.647890751260191,0.248529522709688
6.16863369554484,2.12174387224141,0.128780557387354,21.4017708518512,4.19981994750597,5.29000518825099,0,9.0838336071218,26.402607580432,23.9977638489727,47.6957981016698,106.837449336432,38.983179646063,56.9027387202398,58.5258702168421,18.7317219522272,18.1467675752437,267.926157819978,5.2236556957638,2.58815840882449,9.2626884311187,15.4073091964647,1.24637767609634,0,0,0,0,91.4071294003973,2.76943474036324,22.800075054473,55.4511886529837,21.4514086086823,26.679182066696,4.13216341575682,41.9987185190047,44.1107090484007,30.7641256676403,0.0930121370683105,3.91205692050034,9.79994110202008,21.2651197171267,12.0535503570062,1.68654117789002,68.3291121501451,24.2089927978069,116.183899296222,3.23994368809146,0.377979200746862,3.70511493177243,0.911195454352389,68.8626929464746,93.0652899053859,7.59400111244275,59.7701243384937,131.375565016414,148.073522964866,115.778208634904,169.31273044694,174.90521207471,9.01522960087419,42.4420064054428,10.7424666090454,75.9423074987221,153.839844115786,2.4818603097888,14.2090704266754,156.495282333952,4.55470796977737,1.86480675087404,18.8875542069162,51.864437667898,103.608956842063,9.92992565677296,1.85895733715974,15.3578628955029,9.86388471356696,57.7776000777293,4.69126306012885,0,35.326028858397,0,5.04757141799676,0.470099896354768,1.89425292394609,4.08241554821872,41.8521337569468,7.8130880206734,0.547471252671212,26.7456307129704,22.8238033432708,3.0181040649726,27.9559837407086,26.1801301004179,1.95473550890622,8.6257410596583,1.91517021240825,18.1125289897582,43.4324350994293,2.88243952378657,1.05463422752312,2.01309108149394,0.878340384352108
47.2688556168254,16.3914134609506,1.02439735407594,164.984969395247,32.1168943160827,41.9656827311152,0,70.3255575841923,204.516968926419,186.15799762678,368.905642813325,826.028188493729,301.739660440757,440.243226292931,454.216611456759,145.199051653596,140.116221600435,2077.04826660916,40.874851509316,20.6407966417313,72.5072451489461,119.875266132621,9.68844611772905,0,0,0,0,701.94790528768,22.0376452303434,176.481697022188,426.984659728365,166.082015795406,210.152637609459,32.4980529909413,324.904383134525,342.247704741889,239.414309861566,0.722446271060189,30.3592454266343,75.0405891536705,164.191447735469,93.2070141727083,13.3347153128268,525.100786779642,188.027745325269,889.348015867828,25.1247360294928,3.0658386003017,28.9125738040703,7.01448278378114,525.031303981751,721.70926972495,58.8776828652378,459.86443030934,1017.08987601814,1141.87344722452,890.308328516685,1305.60223189249,1346.57931399236,68.9180901497686,329.066007062711,82.8218324646497,582.964825735859,1183.14381453589,19.371875725021,109.398285965531,1206.85558786028,35.0455147419888,14.3094839229632,145.233184230648,402.167590013584,798.896376859071,76.0521339974957,14.3010993614711,117.478358994118,76.2301367271853,443.764031618596,36.0693476615875,0,271.264850467936,0,44.5413441700528,3.93140734922977,16.1038301288903,32.692122287762,327.122230853382,61.0376554607729,4.85075441501614,209.074342610191,185.401136976101,24.4812007745345,217.188713958088,204.399659396642,15.5112464817576,71.4311554022904,15.7807419056966,141.852861748784,352.011612041304,23.676428034948,8.59148921724562,15.6449808580663,6.98983571475649
11.6997809796953,3.93387368098504,0.211297167393915,40.4599850071223,7.62364633596393,9.24675506797784,0,17.066163411235,48.9738802257652,44.5946650397667,89.2970974844305,201.456141353386,73.3058675228578,106.27219806083,109.40768538886,35.2320437463706,33.9444637761649,502.587357327072,9.77323504715893,4.56130509125812,17.2136776956889,28.7718246307808,2.35094303836051,0,0,0,0,173.659962507217,5.10357023210481,42.6236025674411,105.140890260018,40.5082423046876,48.9573094903374,7.67984491837786,78.9004223354272,82.6662337603,57.7427241183391,0.175675607147063,7.35514505198824,18.6166350393557,40.105592306192,22.7263008522981,3.11333697584641,129.509418521671,45.3638586801504,221.439198916658,5.95670623574278,0.64537873541629,6.92065141040606,1.67222219797387,131.135215202011,174.510324507795,14.3957987422536,113.737684937986,245.858363100828,279.221079392564,219.012048156492,319.05712633653,330.548273458792,17.1546906188497,79.8162006501651,20.2171248355986,143.954384939069,292.154006287915,4.61283628740785,26.6792520726543,295.822143651752,8.5092857755093,3.50521479990014,35.7579058068911,95.5406328941514,195.296941358875,18.8380892849526,3.53203042618559,29.3200966486483,18.5945893477331,109.816407206186,8.92985839829081,0,67.2753495241075,0,7.89421576380207,0.758063250832341,3.13886682119576,7.08503559226054,76.9704873839807,14.9103092242667,0.856897046171494,49.4816950679638,38.8330617668684,5.23732919881902,52.0644632199744,48.5430101282653,3.51756929450587,14.7049199578205,3.31939582413131,33.2787974712077,76.1264698154255,4.80034428735265,1.79251036336027,3.73941916458383,1.60130306542687
4.54065264410907,1.43048485133615,0.0688251301668746,15.0548349686266,2.63232235271762,3.0074863322467,0,6.1694779091455,16.7878847614529,15.2644394045608,31.238188555859,72.0564710438166,25.9004179837961,36.6896441051074,37.7431970290814,12.5433194756866,11.7967559415302,173.275685735967,3.38536865228626,1.54834162829628,6.01869769486826,10.4534473941304,0.835366230173059,0,0,0,0,65.1129849738523,1.82281839489012,14.9857452095632,38.5407128412323,14.3381205583246,16.4889037761187,2.63751295220503,28.1967693292961,29.0260305938129,20.6652607830797,0.0679074570148139,2.72521762269242,6.97974237279007,14.7428364786617,8.84529685780078,1.09449908633707,48.7052115465701,16.6832871807198,89.0138351933822,2.00740224292979,0.205275279562899,2.4110231599227,0.568914260267346,50.2644177826598,62.591702440679,5.27507235561664,45.5367544428553,87.9854667427425,103.321938329571,86.2561314373261,119.786865939467,123.511235343385,6.80668607752492,28.7094324361064,7.49612800256327,56.3656555472739,109.40423739386,1.69993973745607,10.2180018898211,114.866172258694,3.05773707470159,1.25390806497961,13.2956534703069,32.3683390106762,73.1847783790924,7.21177276201922,1.32113244107322,12.3121401422848,6.7919469109556,42.9303912091593,3.54484323196244,0,26.6909942716653,0,2.33711955663161,0.238909447120238,0.994461934776457,2.33349209583265,27.5371769140236,6.85425152702127,0.252698964818635,18.3676441776865,12.6991178312735,1.70835266865828,19.1489629454561,18.1404857552406,1.19823342155762,4.75975987663892,1.07857277914757,12.0685902427746,25.1322440341751,1.54433177599475,0.576270273655784,1.29641604236562,0.537554596254932
4.88066678505167,1.54831283768736,0.0763393582851061,16.1197719689701,2.88948125342139,3.31525806896696,0,6.60086873695003,17.9091356451751,16.2859346969837,33.4556304736335,76.9953461928198,27.6422695410184,39.17916072392,40.2218566568759,13.3912531314393,12.5679260436734,184.011852852708,3.60952729265467,1.6833147418327,6.45396656415036,11.18730968723,0.887929457439958,0,0,0,0,69.8081062525729,1.94107711254747,16.0235534192933,41.2044760386506,15.3042672035227,17.6157252079444,2.82169291933998,30.062935310116,31.1503324398985,22.103261987581,0.0738675343638638,2.91918003802347,7.52741532114116,15.8346362272693,9.42761615986106,1.16348905343364,52.1101086869729,17.8278122860915,95.2669803914865,2.1555615809568,0.228466678383468,2.56314832793021,0.617167236390736,54.1566375514959,67.181701765626,5.63694618398835,48.5452099742768,94.2002232518583,110.623183374299,92.3478372327307,128.211770876445,132.509006707045,7.33144752280191,30.6398015917598,8.03733068867952,60.374832567276,117.172813856825,1.83099715339748,10.9431974397081,123.019910526552,3.2888882469793,1.35209977122793,14.2519341808819,34.7094287206218,78.4308314284272,7.73833035396099,1.41173913776668,13.144573308436,7.26814265948467,45.9037280481909,3.77769540896071,0,28.5017916626791,0,2.39632198525913,0.258851177347136,1.05249916733617,2.52015876265865,29.6002782294106,7.25082400955032,0.257287436284078,19.6770990303656,14.0186222707365,1.8574189601239,20.5653595663041,19.4416417459037,1.29711328442517,5.25092970352124,1.18161870411332,13.0015906028629,27.3822585125323,1.71743914905911,0.639331567689942,1.39688435089568,0.570699831502974
7.81775718326876,3.06245254452683,0.225664615905064,29.1287788326161,6.64893839481524,9.41913437090107,0,13.1229858893939,43.1410859661795,38.9752614941859,72.8070518141444,157.064530213697,58.9329743915147,89.9995810004343,93.0767713479918,27.9208113431305,28.7075971825767,427.185782360393,8.26405075227263,4.33812231559199,14.3638928111812,22.3966698682377,1.86377940002582,0,0,0,0,121.36350920714,4.33753090769193,34.9529268935701,77.2655438541259,31.9825302772756,44.902893261059,6.6491985643391,62.7165046891637,66.1932189855906,45.1743164448146,0.125401379934062,5.48023646781897,12.8196752859071,29.5440370653529,15.7047715805593,2.70199887854346,91.348359818792,34.5264292066067,137.133936938003,5.41834380966263,0.695944809600974,5.81691988447641,1.4451677207953,85.1698344539756,135.139696120678,10.7211161435665,73.6408271276738,196.342894777974,207.38783910486,145.738731027785,231.425111404765,237.229671982346,10.8690114427994,62.6581398878355,14.8001649463661,95.7013662482223,205.64020980785,3.52955076943241,18.95407154771,201.810984687367,6.69238990464919,2.65464309684208,25.609502478967,86.2066168989767,141.867031058142,12.7555866574031,2.53942634152631,16.9896269999391,14.0051238269501,72.5025867810126,5.83029024403967,0,43.2413088529322,0,9.88915930633254,0.863294168660039,3.50176070362082,7.21897719695958,63.980180363619,8.25599280125403,1.07584854343784,38.8272031832331,39.9840350436989,5.36105260261041,39.5899022113277,37.1138187218034,3.19267128646482,15.4091950301159,3.38530565722832,26.6268701090673,75.323693191623,5.18701171053298,1.89959959189813,3.11445499172942,1.51110637525423
5.77926085792604,1.94924813915602,0.104464761414876,19.8809167341042,3.79108626274241,4.6661916540084,0,8.39159480156189,24.4254529321556,22.1399053061948,43.9666653764217,98.9613670762084,36.1001768357601,52.4852127373211,54.0413554884562,17.3406631156212,16.860314027231,248.715017785691,4.8149543569385,2.28140817787486,8.47824761663979,14.1839951652265,1.15997951415399,0,0,0,0,85.0052601716086,2.54651973939015,21.0815039490152,51.4885518699432,19.8484356162325,24.4415983276862,3.78680702926464,38.9541644929213,40.4634560936806,28.2985330916296,0.0880334357157239,3.63335574213233,9.07816877170796,19.6784598016495,11.2861605970884,1.54587305203585,63.6831452846932,22.3984989337527,109.660496554609,2.96793305855952,0.326813647095463,3.43544103835248,0.827719741381658,63.9286456350431,85.4840860628884,7.05829664199106,56.6736141243455,121.560490233127,137.761163275629,108.89735194697,157.676478730741,162.426240596696,8.45383580474168,39.4081041990546,9.96708743371705,71.324389855352,143.076088857823,2.28426374406349,13.2713435125658,146.609401225118,4.19915522458294,1.71091528185131,17.5155700639983,47.6175936109144,96.4069875712351,9.25056556396948,1.74150894580365,14.6823606290617,9.13301304906064,54.2317417250695,4.43845084120859,0,33.3016258198044,0,3.76420591249017,0.369719965324077,1.54085485317691,3.55979930128855,38.4701221994271,7.77740560177859,0.406930812140947,24.7896524080708,19.5615588830133,2.64266527356806,25.6679861911366,24.180221620638,1.74555267514286,7.44809758915479,1.67529257349879,16.5057011631641,38.2835120543382,2.44184099706812,0.907115034487553,1.84007862301412,0.80505313084402
